id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1515842499968909319	1515842499968909319	2022-04-18 01:59:49 CEST	2022-04-18	01:59:49	+0200	1481564568845438976	educationaspect	USeducation Service		What Fashion Week is like in the metaverse  https://t.co/0RW9U4KklJ	en	[]	['https://useducationservice.com/what-fashion-week-is-like-in-the-metaverse/']	[]	0	0	0	[]	[]	https://twitter.com/educationaspect/status/1515842499968909319	False		0								[]				
1515783181542338561	1515783181542338561	2022-04-17 22:04:07 CEST	2022-04-17	22:04:07	+0200	1468411575061352448	poco_now	poco		Metaverse Fashion Week wearables for holders?! Hyped! @therebelsnft  @BosonProtocol @decentraland  https://t.co/K82jhRv5M4	en	[{'screen_name': 'therebelsnft', 'name': 'the rebels by house of kalinkin', 'id': '1456208625735712768'}, {'screen_name': 'bosonprotocol', 'name': 'boson protocol', 'id': '1193497953933152256'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	[]	['https://pbs.twimg.com/media/FQkkhydX0AAfH6S.png']	0	0	3	[]	[]	https://twitter.com/poco_now/status/1515783181542338561	False		1	https://pbs.twimg.com/media/FQkkhydX0AAfH6S.png							[]				
1515775824850530307	1515775824850530307	2022-04-17 21:34:53 CEST	2022-04-17	21:34:53	+0200	900008657672441856	venetoup	VenetoUP 🚀🦁		La moda incontra il metaverso: conclusa la “Metaverse Fashion Week” #startup  https://t.co/ElEg1egWqu	it	[]	['https://venetoup.com/?p=5994&utm_source=twitter&utm_medium=social&utm_campaign=ReviveOldPost']	[]	0	1	1	['startup']	[]	https://twitter.com/VenetoUP/status/1515775824850530307	False		0								[]				
1515767630082191361	1515767630082191361	2022-04-17 21:02:19 CEST	2022-04-17	21:02:19	+0200	1355994705339662336	timmoorelive	Tim Moore		👋🏼 @LouisVuitton, we see you! 💙  #louisvutton #digitalfashion #nft #fashionweek #web3 #nfts #metaverse #ecommerce     https://t.co/zsKPRFq6WB	en	[{'screen_name': 'louisvuitton', 'name': 'louis vuitton', 'id': '44084633'}]	['https://www.theblockcrypto.com/amp/post/142276/louis-vuitton-releases-new-nfts-as-fashion-brands-continue-experiments-in-gaming']	[]	0	0	0	['louisvutton', 'digitalfashion', 'nft', 'fashionweek', 'web3', 'nfts', 'metaverse', 'ecommerce']	[]	https://twitter.com/timmoorelive/status/1515767630082191361	False		0								[]				
1515715951597137920	1515715951597137920	2022-04-17 17:36:58 CEST	2022-04-17	17:36:58	+0200	354450774	awmckenna	Anyaconda		Coachella vibes at @AbsolutUS with @AwedJob and the infamous @FabeeoBreen 🎉 #MVFW  https://t.co/gNalFZwoew	en	[{'screen_name': 'absolutus', 'name': 'absolut vodka', 'id': '134875097'}, {'screen_name': 'awedjob', 'name': 'scott moore', 'id': '1492881698647859200'}, {'screen_name': 'fabeeobreen', 'name': 'fabeeobreen.eth', 'id': '1363534316765147140'}]	[]	['https://pbs.twimg.com/media/FQjnmUhXEAM7QAK.jpg']	1	1	12	['mvfw']	[]	https://twitter.com/awmckenna/status/1515715951597137920	False		1	https://pbs.twimg.com/media/FQjnmUhXEAM7QAK.jpg							[]				
1515701247143256065	1515701247143256065	2022-04-17 16:38:32 CEST	2022-04-17	16:38:32	+0200	1488299424791080961	attorneynft	Houston NFT Attorney		Decentraland plans Metaverse’s first ever Fashion Week  https://t.co/gqxD7tXxXT	en	[]	['https://www.forbes.com/sites/forbesagencycouncil/2022/04/15/from-the-metaverse-to-web3-the-future-of-fandom-starts-now/amp/']	[]	0	0	3	[]	[]	https://twitter.com/AttorneyNFT/status/1515701247143256065	False		0								[]				
1515693485290106884	1515693485290106884	2022-04-17 16:07:41 CEST	2022-04-17	16:07:41	+0200	20177423	ellemagazine	ELLE Magazine (US)		The Highs and Lows of the First-Ever Metaverse Fashion Week  https://t.co/yoCbnGl4VG	en	[]	['http://ellemag.co/TwA4k49']	[]	0	5	11	[]	[]	https://twitter.com/ELLEmagazine/status/1515693485290106884	False		0								[]				
1515660435051139081	1515660435051139081	2022-04-17 13:56:21 CEST	2022-04-17	13:56:21	+0200	1497732536906174464	xspaces_io	xSpaces		Next week 2 major events Will be hosted on @xSpaces_io.    We are going to show you how #greenMetaverse looks like as well as a marvelous #Fashion Space.   Stay tuned!   #Metaverse  #xSpaces  https://t.co/9WwcsWGCeB	en	[{'screen_name': 'xspaces_io', 'name': 'xspaces', 'id': '1497732536906174464'}]	[]	['https://pbs.twimg.com/media/FQi1IZwWYAI27TL.jpg']	1	4	21	['greenmetaverse', 'fashion', 'metaverse', 'xspaces']	[]	https://twitter.com/xSpaces_io/status/1515660435051139081	False		1	https://pbs.twimg.com/media/FQi1IZwWYAI27TL.jpg							[]				
1515625655014236165	1515625655014236165	2022-04-17 11:38:09 CEST	2022-04-17	11:38:09	+0200	1510217317124395019	mercadocryptoen	Mercado Crypto		Luxury Brands at Decentraland’s Metaverse Fashion Week  https://t.co/WmeMT09eKG	en	[]	['https://mercadocrypto.com/news/en/marcas-en-la-fashion-week-decentraland/?utm_source=twitter&utm_medium=social&utm_campaign=ReviveOldPost']	[]	0	0	0	[]	[]	https://twitter.com/Mercadocryptoen/status/1515625655014236165	False		0								[]				
1515622908768538626	1515622908768538626	2022-04-17 11:27:15 CEST	2022-04-17	11:27:15	+0200	245892391	asolengin	Antonio Solé		Metaverse Fashion Week is here!  https://t.co/jqQOLBtYot	en	[]	['https://decentraland.org/blog/announcements/metaverse-fashion-week-is-here/']	[]	0	0	1	[]	[]	https://twitter.com/asolengin/status/1515622908768538626	False		0								[]				
