id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1498808593193181708	1498808593193181708	2022-03-02 00:53:09 CET	2022-03-02	00:53:09	+0100	1199561972112674816	canadasmallcap	Canada Small Cap Stocks		$SMURF  looking forward to the first ever Metaverse Fashion  Week later this month hosted by $COIN.n in Decentraland  on March 24-27   this is monumental, $COIN making history with this news and clearly establishing themselves as pioneers of metaverse fashion culture   $META $FB  https://t.co/rANn8Wh9Mg	en	[]	[]	['https://pbs.twimg.com/tweet_video_thumb/FMzWeBpVgAECL8f.jpg']	1	1	2	[]	['smurf', 'coin.n', 'coin', 'meta', 'fb']	https://twitter.com/Canadasmallcap/status/1498808593193181708	False		1	https://pbs.twimg.com/tweet_video_thumb/FMzWeBpVgAECL8f.jpg							[]				
1498806471563300871	1498806471563300871	2022-03-02 00:44:43 CET	2022-03-02	00:44:43	+0100	1105948935678582792	hollywoodnfts	h0llywood.eth		Did someone say wearables on @rarible 👀👀👀 @decentraland Metaverse Fashion Week just got super hype! 😍👀👌💭💭💭❤️‍🔥❤️‍🔥❤️‍🔥	en	[{'screen_name': 'rarible', 'name': 'rarible', 'id': '1160222700104757249'}, {'screen_name': 'decentraland', 'name': 'decentraland', 'id': '3291830170'}]	[]	[]	0	1	2	[]	[]	https://twitter.com/HollyWoodNFTs/status/1498806471563300871	False	https://twitter.com/rarible/status/1498772770074750983	0								[]				
1498801325685018632	1498801325685018632	2022-03-02 00:24:17 CET	2022-03-02	00:24:17	+0100	887814866	wirelyss	Wirelyss 🌐		NFTs reward those who can spot a diamond in the rough! Rome wasn't built in a day, but NFT investors would expect it to be.😅  We are prepared for the first metaverse fashion week (24th-27th) by having the very first fashion runway in the metaverse. Exciting things ahead for c01!	en	[]	[]	[]	1	5	18	[]	[]	https://twitter.com/wirelyss/status/1498801325685018632	False	https://twitter.com/Fab_B_Roll_Life/status/1498798519183978500	0								[]				
1498789372585553930	1498737253434150922	2022-03-01 23:36:47 CET	2022-03-01	23:36:47	+0100	1159986278982725633	mikechara2	mikeman.eth		@benitopagotto Keep your eyes on the Metaverse Fashion Week 👀🔥	en	[]	[]	[]	0	0	3	[]	[]	https://twitter.com/mikechara2/status/1498789372585553930	False		0								[{'screen_name': 'benitopagotto', 'name': 'Benit0 RTFKT 👁\u200d🗨', 'id': '84105644'}]				
1498769974755688451	1498769974755688451	2022-03-01 22:19:42 CET	2022-03-01	22:19:42	+0100	1486944086980382722	xpozd_io	XPOZD		📆Mark your calendars📆  We are launching 2 exclusive #NFT projects from notable #fashion #photographers (March 24th -27th) at Metaverse Fashion Week in (#Decentraland). Turn on Notifications 📱#Discord Opens Soon! #mvfw #fashionsweek #NFTs #NFTCommunity #nftcollectors  https://t.co/zaRNY6Nf6O	en	[]	[]	['https://pbs.twimg.com/media/FMyzV_sVcAANcFU.jpg']	6	15	27	['nft', 'fashion', 'photographers', 'decentraland', 'discord', 'mvfw', 'fashionsweek', 'nfts', 'nftcommunity', 'nftcollectors']	[]	https://twitter.com/xpozd_io/status/1498769974755688451	False		1	https://pbs.twimg.com/media/FMyzV_sVcAANcFU.jpg							[]				
1498760266548400136	1498760266548400136	2022-03-01 21:41:07 CET	2022-03-01	21:41:07	+0100	1476691550289776640	namekuzumaki	Namek Uzumaki		#Decentraland #Metaverse #Fashionweek 2022 ... get ready to be amazed by @WhiteRabbitGATE and @NKirkwoodLondon !!  I think this is the most trustworthy and transparent #nft project with long term goals. One is to help people enter and educate about web 3.0!  https://t.co/34vBRCyWPG	en	[{'screen_name': 'whiterabbitgate', 'name': 'white rabbit by gate', 'id': '1460640951433584648'}, {'screen_name': 'nkirkwoodlondon', 'name': 'nk-nft', 'id': '493266792'}]	[]	['https://pbs.twimg.com/media/FMyqfvsXsAQKgCo.jpg']	1	2	5	['decentraland', 'metaverse', 'fashionweek', 'nft']	[]	https://twitter.com/NamekUzumaki/status/1498760266548400136	False	https://twitter.com/WhiteRabbitGATE/status/1498448460617437184	1	https://pbs.twimg.com/media/FMyqfvsXsAQKgCo.jpg							[]				
1498757775052189699	1498757775052189699	2022-03-01 21:31:13 CET	2022-03-01	21:31:13	+0100	57639153	florianpicasso	Florian Ruiz-Picasso		#Decentraland is hosting the first Metaverse Fashion week in march ! 4 Day event featuring renowned designers and luxury fashion houses ! Futur is now 🖖	en	[]	[]	[]	2	2	8	['decentraland']	[]	https://twitter.com/florianpicasso/status/1498757775052189699	False		0								[]				
1498749989866123266	1498749989866123266	2022-03-01 21:00:17 CET	2022-03-01	21:00:17	+0100	26217286	bamko_eth	bamko.eth // (Alexandre Michelin) ⚒️ io		Paris Fashion Week: Next up, the metaverse | Vogue Business  https://t.co/v3rp0yVbtR	en	[]	['https://www.voguebusiness.com/fashion/paris-fashion-week-next-up-the-metaverse']	[]	0	0	0	[]	[]	https://twitter.com/bamko_eth/status/1498749989866123266	False		0								[]				
1498727966871724033	1498727966871724033	2022-03-01 19:32:46 CET	2022-03-01	19:32:46	+0100	1486944086980382722	xpozd_io	XPOZD		Digital #fashion has gone from a niche to an emerging industry. As technology &amp; knowledge improve, so does the data-backed understanding of what people want to buy and wear virtually.  #mvfw #decentraland #metaverse  https://t.co/gCsMcjwwoj	en	[]	['https://www.voguebusiness.com/technology/its-not-just-gamers-and-crypto-dudes-buying-digital-fashion']	[]	0	2	4	['fashion', 'mvfw', 'decentraland', 'metaverse']	[]	https://twitter.com/xpozd_io/status/1498727966871724033	False		0								[]				
1498727302598905869	1498727302598905869	2022-03-01 19:30:08 CET	2022-03-01	19:30:08	+0100	1488299424791080961	attorneynft	Houston NFT Attorney		Fashion week meets Metaverse!!!  https://t.co/o3HwAvmCqt	en	[]	['https://news.bitcoin.com/decentraland-to-host-metaverse-fashion-week-with-tommy-hilfiger-dolce-gabbana-selfridges/']	[]	0	0	2	[]	[]	https://twitter.com/AttorneyNFT/status/1498727302598905869	False		0								[]				
