Datetime,Conversation ID,Tweet ID,Text,Likes,Retweets,Replies,Media,Username,User Description,User Image
2022-04-26 19:30:31+00:00,1519036219644014592,1519036219644014592,"Discover #mvfw Street Style in #Decentraland 👠👚🖥📡 

Our very own @LuckyGa74882673 takes us on a curated journey of fun and unique #VR ready fashion with some of the coolest avatars. Check out our dedicated thread now live on our feed. 
#fashionotes https://t.co/CtydumdjOK",1,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FRSzZGSVUAAeiJk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRSzZGSVUAAeiJk?format=jpg&name=large')]",fashionotes,𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔱𝔥𝔢 𝔉𝔲𝔱𝔲𝔯𝔢 𝔬𝔣 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 𝔖𝔦𝔫𝔠𝔢 𝔐𝔐𝔛 🔮  𝓓𝓮𝓬𝓮𝓷𝓽𝓻𝓪𝓵𝓲𝔃𝓮𝓭 𝓕𝓪𝓼𝓱𝓲𝓸𝓷 𝓘𝓬𝓸𝓷 💖💧✨,https://pbs.twimg.com/profile_images/1496959906980810760/AjWJalzB_normal.jpg
2022-04-26 18:53:07+00:00,1519026791364456453,1519026805620965376,"Below, are some of the most impressive street styles looks spotted at MVFW. https://t.co/aQu931Aukq",1,0,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FRSm1hwVEAAtitM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRSm1hwVEAAtitM?format=jpg&name=large')]",fashionotes,𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔱𝔥𝔢 𝔉𝔲𝔱𝔲𝔯𝔢 𝔬𝔣 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 𝔖𝔦𝔫𝔠𝔢 𝔐𝔐𝔛 🔮  𝓓𝓮𝓬𝓮𝓷𝓽𝓻𝓪𝓵𝓲𝔃𝓮𝓭 𝓕𝓪𝓼𝓱𝓲𝓸𝓷 𝓘𝓬𝓸𝓷 💖💧✨,https://pbs.twimg.com/profile_images/1496959906980810760/AjWJalzB_normal.jpg
2022-04-26 18:53:04+00:00,1519026791364456453,1519026792991916032,"If you missed MVFW, there is no need to worry because we have you covered. While the first-ever VR fashion show was happening in the metaverse, there was another street style fashion show in the streets of Decentraland.",1,0,1,,fashionotes,𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔱𝔥𝔢 𝔉𝔲𝔱𝔲𝔯𝔢 𝔬𝔣 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 𝔖𝔦𝔫𝔠𝔢 𝔐𝔐𝔛 🔮  𝓓𝓮𝓬𝓮𝓷𝓽𝓻𝓪𝓵𝓲𝔃𝓮𝓭 𝓕𝓪𝓼𝓱𝓲𝓸𝓷 𝓘𝓬𝓸𝓷 💖💧✨,https://pbs.twimg.com/profile_images/1496959906980810760/AjWJalzB_normal.jpg
2022-04-26 18:53:03+00:00,1519026791364456453,1519026791364456453,"Let's chat about #MVFW Street Style 👡🧥🥻in #Decentraland 
📸 David Cash https://t.co/y65ERlRL63",1,1,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FRSlvBnUcAAyXNT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRSlvBnUcAAyXNT?format=jpg&name=large')]",fashionotes,𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔱𝔥𝔢 𝔉𝔲𝔱𝔲𝔯𝔢 𝔬𝔣 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 𝔖𝔦𝔫𝔠𝔢 𝔐𝔐𝔛 🔮  𝓓𝓮𝓬𝓮𝓷𝓽𝓻𝓪𝓵𝓲𝔃𝓮𝓭 𝓕𝓪𝓼𝓱𝓲𝓸𝓷 𝓘𝓬𝓸𝓷 💖💧✨,https://pbs.twimg.com/profile_images/1496959906980810760/AjWJalzB_normal.jpg
2022-04-26 17:50:33+00:00,1519011061550264321,1519011061550264321,"Did someone say metaverse catwalk, with actual cats?

#metaversefashionweek #mvfw
https://t.co/4dflCyrYAQ",0,0,0,,wise_not_wise,"The Future Think Tank | Arts & Entertainment 
#wisenotwise | May 19-20 2022  | House of Music & Urban Spree | Berlin
jemi.so/wisenotwise",https://pbs.twimg.com/profile_images/1491069164974452737/Q_QB483W_normal.jpg
2022-04-26 15:22:12+00:00,1518808366650433536,1518973726129152000,"@Agness_Cuck KAWAII!! Isn't this a @ShopCider dress? If so - you could buy it IRL too w/ $ETH via @BosonProtocol during MVFW. Not sure if it's still live, but I would love to know how the experience is of purchasing phygital! I was out of town that weekend so missed out majorly!",1,0,0,,JewDontKnow,It's all in the mind you know... 🧠💜💡✨💫 | #decentraland #web3 #licensing #brands #consumerproducts #retail #fashion #music #nfts #cats #pilates #technology,https://pbs.twimg.com/profile_images/1540451092135153664/HzK49sZ2_normal.jpg
2022-04-26 12:20:17+00:00,1518927948048482304,1518927948048482304,flashback from MVFW afterparty @decentraland. check out the gallery from the ROLE PLAY drop in the comments https://t.co/R6wrwVd7J1,9,1,5,"[Photo(previewUrl='https://pbs.twimg.com/media/FRRQ6aoWUAIlOuB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FRRQ6aoWUAIlOuB?format=jpg&name=large')]",tribute_brand,FOLLOW $PUNKY HERE: twitter.com/spunky_feed MINT PUNK HERE: tribute-brand.com,https://pbs.twimg.com/profile_images/1578307330491531265/-YtvwlP-_normal.jpg
2022-04-25 20:17:37+00:00,1518645672282660867,1518685685087186949,@iamckbubbles @wishervodka The emote has already been created. It was given away at MVFW 2022.,1,0,1,,AwedJob,he/him | Reparations Now! | SHEW B4 WAGMI | I'll show you the wonders of Decentraland |,https://pbs.twimg.com/profile_images/1599480391513112576/ADlquhzh_normal.png
2022-04-25 13:09:13+00:00,1518577872264437767,1518577872264437767,Yahoo recently launched its own virtual exhibition space in Decentraland as part of the first “Metaverse Fashion Week” (MVFW).  $WIMI https://t.co/i7imXcayTb,0,0,0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FRMShIpXwAI0ADL.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/FRMShIpXwAI0ADL.mp4', bitrate=0)])]",Jaywalk350824,"Don’t worry it,we are going long",https://pbs.twimg.com/profile_images/1435807178582003713/46WJT4tQ_normal.jpg
2022-04-23 13:10:12+00:00,1517779665267613696,1517853343590273025,@LoyaltyDCL @GoucyD @decentraland @Deadfellaz @giuseppezanotti @themetakey @metazooxyz Love it! @NFTCryptoChicks yellow CC shades created for MVFW💛💛💛,1,0,1,,NFTCreatortours,"Web3 strategy for fashion & beauty brands✨Producer @CULTldn✨ WoW, BB, Key Hodler, Wild✨ I might like cars a little @MetaFashionH (DCL -119,81)",https://pbs.twimg.com/profile_images/1593830088805531648/_AFr44qS_normal.jpg
2022-04-22 21:39:29+00:00,1517619121009086465,1517619121009086465,"Metaverse Fashion Week: The hits and misses

#MVFW https://t.co/5pnf8kO2U5",0,0,0,,AndrewAu,"Managing Partner @WanderConsult | Chief Strategy Officer @ Uniplan | Former @EightInc, @ImaginationGLBL, @TheEconomist, @FortuneMagazine, @AOL | 香港人",https://pbs.twimg.com/profile_images/1357514159307554816/fvN10zyZ_normal.jpg
2022-04-22 18:59:04+00:00,1517578751902732290,1517578751902732290,bullish on #mvfw and what it represents. an iconic brand that will take the luxury fashion industry by storm. cc @BloomCapital_ @danielgothits @EnsMaxis @cuartzgwlf https://t.co/ePsonA3riZ https://t.co/5PkA1ghzu4,2,0,0,"[Photo(previewUrl='https://pbs.twimg.com/media/FQ-F1LxXIAA7Rhi?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ-F1LxXIAA7Rhi?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/FQ-F1L5WUAEBXlM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ-F1L5WUAEBXlM?format=jpg&name=large')]",dinar_afro,High Level Observer. Builder. #ENS #ETH #BTC #DeFi #Digitalidentity,https://pbs.twimg.com/profile_images/1588861083590139904/YCA3_EeP_normal.jpg
2022-04-22 11:57:35+00:00,1517472681486176256,1517472681486176256,"Hey guys ! Here is a giveaway from Decentraland Wearable artists.
Legendary #MVFW
Black Bitforce AF1

Like &amp; RT 
Must follow all 3 accounts  
@CaliforniaPlugg
 
@Skullonface 
 
@Eagle_Stephen_
 
Tag 3 friends
48HRS 
#Decentraland #Wearables #NFTdrop #NFT #MetaverseFashionWeek https://t.co/wkO4Pt5w57",54,42,46,"[Photo(previewUrl='https://pbs.twimg.com/media/FQ8lP28XEAEVjGC?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FQ8lP28XEAEVjGC?format=png&name=large')]",Eagle_Stephen_,"Electronic systems engineer-aerospace oriented.
VoxelArtist,3Dmodeler,SandBox Land Owner. HashLips Core Team 
🎭 CryptoReaper X @cryptoreaperX #nft #hustler",https://pbs.twimg.com/profile_images/1532402474929246211/ojYAmBhH_normal.png
2022-04-22 07:25:23+00:00,1517404142171344897,1517404180419293184,"We expect to see fashion make a full crossover into the metaverse as more brands leverage this new digital space. Did you tune into  #MVFW ? if so sound off below and share your favorite NFT fashion below!
✍️by @LuckyGa74882673 
#Metaverse #Wearables #NFT",2,1,0,,fashionotes,𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔱𝔥𝔢 𝔉𝔲𝔱𝔲𝔯𝔢 𝔬𝔣 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 𝔖𝔦𝔫𝔠𝔢 𝔐𝔐𝔛 🔮  𝓓𝓮𝓬𝓮𝓷𝓽𝓻𝓪𝓵𝓲𝔃𝓮𝓭 𝓕𝓪𝓼𝓱𝓲𝓸𝓷 𝓘𝓬𝓸𝓷 💖💧✨,https://pbs.twimg.com/profile_images/1496959906980810760/AjWJalzB_normal.jpg
2022-04-22 07:25:20+00:00,1517404142171344897,1517404166997618688,"In addition to digital wearables on 3D avatars, MVFW showcased pop-ups from retailers selling NFT digiphysical items. Like, Privé Porter, who had its luxury resale pop-up shop in Decentraland’s Threedium Plaza. https://t.co/hNz1rzGXEu",1,1,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FQ7lUkbVgAA2gwR?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ7lUkbVgAA2gwR?format=jpg&name=large')]",fashionotes,𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔱𝔥𝔢 𝔉𝔲𝔱𝔲𝔯𝔢 𝔬𝔣 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 𝔖𝔦𝔫𝔠𝔢 𝔐𝔐𝔛 🔮  𝓓𝓮𝓬𝓮𝓷𝓽𝓻𝓪𝓵𝓲𝔃𝓮𝓭 𝓕𝓪𝓼𝓱𝓲𝓸𝓷 𝓘𝓬𝓸𝓷 💖💧✨,https://pbs.twimg.com/profile_images/1496959906980810760/AjWJalzB_normal.jpg
2022-04-22 07:25:18+00:00,1517404142171344897,1517404162429906945,"Another participant in the first digital fashion week, German fashion designer Philipp Plein also participated in this year's MVFW and showcased his NFT collection in the designs house newly acquired $1.4 million Plein Plaza, which is a plot of land in the Decentraland metaverse. https://t.co/7ROKk3plQv",1,1,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FQ7lIsLVUAApcvh?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ7lIsLVUAApcvh?format=jpg&name=large')]",fashionotes,𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔱𝔥𝔢 𝔉𝔲𝔱𝔲𝔯𝔢 𝔬𝔣 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 𝔖𝔦𝔫𝔠𝔢 𝔐𝔐𝔛 🔮  𝓓𝓮𝓬𝓮𝓷𝓽𝓻𝓪𝓵𝓲𝔃𝓮𝓭 𝓕𝓪𝓼𝓱𝓲𝓸𝓷 𝓘𝓬𝓸𝓷 💖💧✨,https://pbs.twimg.com/profile_images/1496959906980810760/AjWJalzB_normal.jpg
2022-04-22 07:25:16+00:00,1517404142171344897,1517404151533121537,"Unlike any other fashion week, #MVFW  included brands and designers who displayed wearable nonfungible tokens (NFTs) on 3D avatars. While the idea of digital fashion is not new, fashion designers praised MVFW as one of the most exciting ways for brands to engage with consumers. https://t.co/tkiLmwNBvD",1,1,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FQ7mJSvUYAEcF1z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ7mJSvUYAEcF1z?format=jpg&name=large')]",fashionotes,𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔱𝔥𝔢 𝔉𝔲𝔱𝔲𝔯𝔢 𝔬𝔣 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 𝔖𝔦𝔫𝔠𝔢 𝔐𝔐𝔛 🔮  𝓓𝓮𝓬𝓮𝓷𝓽𝓻𝓪𝓵𝓲𝔃𝓮𝓭 𝓕𝓪𝓼𝓱𝓲𝓸𝓷 𝓘𝓬𝓸𝓷 💖💧✨,https://pbs.twimg.com/profile_images/1496959906980810760/AjWJalzB_normal.jpg
2022-04-22 07:25:15+00:00,1517404142171344897,1517404148047630336,"#MVFW hosted artists and designers including fashion giants like Tommy Hilfiger, Estée Lauder, Philipp Plein, Selfridges and Dolce &amp; Gabbana. https://t.co/1TG6aop7kE",1,1,1,"[Photo(previewUrl='https://pbs.twimg.com/media/FQ7kWaeVsAE4CoI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ7kWaeVsAE4CoI?format=jpg&name=large')]",fashionotes,𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔱𝔥𝔢 𝔉𝔲𝔱𝔲𝔯𝔢 𝔬𝔣 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 𝔖𝔦𝔫𝔠𝔢 𝔐𝔐𝔛 🔮  𝓓𝓮𝓬𝓮𝓷𝓽𝓻𝓪𝓵𝓲𝔃𝓮𝓭 𝓕𝓪𝓼𝓱𝓲𝓸𝓷 𝓘𝓬𝓸𝓷 💖💧✨,https://pbs.twimg.com/profile_images/1496959906980810760/AjWJalzB_normal.jpg
2022-04-22 07:25:14+00:00,1517404142171344897,1517404144042004481,Metaverse Fashion Week (MVFW) a completely virtual experience just wrapped up and we want to chat about some of the highlights. The digital event took place in Decentraland; a decentralized virtual social platform on the Ethereum blockchain.,1,1,1,,fashionotes,𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔱𝔥𝔢 𝔉𝔲𝔱𝔲𝔯𝔢 𝔬𝔣 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 𝔖𝔦𝔫𝔠𝔢 𝔐𝔐𝔛 🔮  𝓓𝓮𝓬𝓮𝓷𝓽𝓻𝓪𝓵𝓲𝔃𝓮𝓭 𝓕𝓪𝓼𝓱𝓲𝓸𝓷 𝓘𝓬𝓸𝓷 💖💧✨,https://pbs.twimg.com/profile_images/1496959906980810760/AjWJalzB_normal.jpg
2022-04-22 07:25:14+00:00,1517404142171344897,1517404142171344897,FN #MVFW recap: Wearables and NFTs in Decentraland https://t.co/7yEYsU4lm1,1,1,2,"[Photo(previewUrl='https://pbs.twimg.com/media/FQ7mEjgVsAAqdrr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FQ7mEjgVsAAqdrr?format=jpg&name=large')]",fashionotes,𝔅𝔲𝔦𝔩𝔡𝔦𝔫𝔤 𝔱𝔥𝔢 𝔉𝔲𝔱𝔲𝔯𝔢 𝔬𝔣 𝔉𝔞𝔰𝔥𝔦𝔬𝔫 𝔖𝔦𝔫𝔠𝔢 𝔐𝔐𝔛 🔮  𝓓𝓮𝓬𝓮𝓷𝓽𝓻𝓪𝓵𝓲𝔃𝓮𝓭 𝓕𝓪𝓼𝓱𝓲𝓸𝓷 𝓘𝓬𝓸𝓷 💖💧✨,https://pbs.twimg.com/profile_images/1496959906980810760/AjWJalzB_normal.jpg
